ID	Category	Language	Genre	Genre2	Pubdate	Author_Last	Author_First	Work_Title	Translation	PubHouse	Prize	WinnerShortlist	Author_Gender	Author_Nationality
2015_Silver,Jordan_TheSoccerMomsBadBoy_ROM.txt	FIC	English	ROM		2015	Silver	Jordan	TheSoccerMomsBadBoy					F	US
2015_Sivec,Tara_WorththeTrip_ROM.txt	FIC	English	ROM		2015	Sivec	Tara	WorththeTrip					F	US
2015_Slaughter,Phoenyx_Asunder_ROM.txt	FIC	English	ROM		2015	Slaughter	Phoenyx	Asunder					F	US
2015_Smart,Michelle_TheGreeksPregnantBride_ROM.txt	FIC	English	ROM		2015	Smart	Michelle	TheGreeksPregnantBride					F	US
2015_Smeltzer,Micalea_NeverTooLate_ROM.txt	FIC	English	ROM		2015	Smeltzer	Micalea	NeverTooLate					F	US
2015_Snow,Nicole_StepbrotherCharming_ROM.txt	FIC	English	ROM		2015	Snow	Nicole	StepbrotherCharming					F	US
2015_Stead,Rebecca_Goodbye Stranger_MG.txt	FIC	English	MID		2015	Stead	Rebecca	GoodbyeStranger					F	
2015_Stephens,SC_Thoughtful_ROM.txt	FIC	English	ROM		2015	Stephens	SC	Thoughtful					F	US
2015_Sterling,J_10YearsLater_ROM.txt	FIC	English	ROM		2015	Sterling	J	10YearsLater					F	US
2015_Stoker,Susan_ProtectingCheyenne_ROM.txt	FIC	English	ROM		2015	Stoker	Susan	ProtectingCheyenne					F	US
2015_Stokes,Paula_LiarsInc_MY.txt	FIC	English	MY	YA	2015	Stokes	Paula	LiarsInc					F	US
2015_SullivanRosemary_StalinsDaughter.txt	NON	English	MIX		2015	Sullivan	Rosemary	StalinsDaughter					F	
2015_Summers,Courtney_AlltheRage_MY.txt	FIC	English	MY	YA	2015	Summers	Courtney	AlltheRage					F	Canada
2015_Summers,Courtney_AlltheRage_YA.txt	FIC	English	YA		2015	Summers	Courtney	AllTheRage					F	
2015_Suzanne,Ashley_Rekindle_ROM.txt	FIC	English	ROM		2015	Suzanne	Ashley	Rekindle					F	US
2015_Swain,Susan_FirstLadies_HIST.txt	NON	English	HIST		2015	Swain	Susan	FirstLadies					F	US
2015_Swyler,Erika_TheBookofSpeculation_MY.txt	FIC	English	MY		2015	Swyler	Erika	TheBookofSpeculation					F	US
2015_Taiden,Milly_StripeTease_ROM.txt	FIC	English	ROM		2015	Taiden	Milly	StripeTease					F	DominicanRepublic
2015_Taiden,Milly_TallDarkandPanther_ROM.txt	FIC	English	ROM		2015	Taiden	Milly	TallDarkandPanther					F	DominicanRepublic
2015_TheMadTatter_Darhower,JM_ROM.txt	FIC	English	ROM		2015	Darhower	JM	TheMadTatter					F	US
2015_Thomas,Scarlett_TheSeedCollectors_CT.txt	FIC	English	NYT		2015	Thomas	Scarlett	TheSeedCollectors		SoftSkull/Counterpoint			F	
2015_Tucker,KA_BecomingRain_ROM.txt	FIC	English	ROM		2015	Tucker	KA	BecomingRain					F	Canada
2015_TurkleSherry_ReclaimingConversation.txt	NON	English	MIX		2015	Turkle	Sherry	ReclaimingConversation					F	
2015_Tyler,Anne_ASpoolofBlueThread_CT.txt	FIC	English	NYT		2015	Tyler	Anne	ASpoolofBlueThread					F	US
2015_Tyler,Anne_ASpoolofBlueThread_PW.txt	FIC	English	PW		2015	Tyler	Anne	ASpoolofBlueThread		Knopf	ManBooker	Shortlist	F	US
2015_Tyson,Wendy_DyingBrand_MY.txt	FIC	English	MY		2015	Tyson	Wendy	DyingBrand					F	US
2015_Vale,LaniLynn_CenterMass_ROM.txt	FIC	English	ROM		2015	Vale	LaniLynn	CenterMass					F	US
2015_VandenBerg,Laura_FindMe_CT.txt	FIC	English	NYT		2015	VandenBerg	Laura	FindMe					F	US
2015_Wade,Ellie_ABeautifulKindofLove_ROM.txt	FIC	English	ROM		2015	Wade	Ellie	ABeautifulKindofLove					F	US
2015_Waltz,Vanessa_KnockedUpbytheBadBoy_ROM.txt	FIC	English	ROM		2015	Waltz	Vanessa	KnockedUpbytheBadBoy					F	US
2015_Ward,HM_Life_BeforeDamaged_ROM.txt	FIC	English	ROM		2015	Ward	HM	LifeBeforeDamage					F	US
2015_Warga,Jasmine_MyHeartAndOtherBlackHoles_YA.txt	FIC	English	YA		2015	Warga	Jasmine	MyHeartAndOtherBlackHoles					F	
2015_Warren,Dianne_LibertyStreet_CT.txt	FIC	English	NYT		2015	Warren	Dianne	LibertyStreet		GPPutnam'sSons			F	
2015_White,Karen_TheSoundofGlass_MY.txt	FIC	English	MY		2015	White	Karen	TheSoundofGlass					F	US
2015_Wilder,L_Combust_ROM.txt	FIC	English	ROM		2015	Wilder	L	Combust					F	US
2015_Williams,WhitneyGracia_SincerelyCarter_ROM.txt	FIC	English	ROM		2015	Williams	WhitneyGracia	SincerelyCarter					F	US
2015_Winspear,Jacqueline_ADangerousPlace_MY.txt	FIC	English	MY		2015	Winspear	Jacqueline	ADangerousPlace					F	UK
2015_Winters,Pepper_ThirdDebt_ROM.txt	FIC	English	ROM		2015	Winters	Pepper	ThirdDebt					F	US
2015_Womack,Gwendolyn_TheMemoryPainter_SF.txt	FIC	English	SF		2015	Womack	Gwendolyn	TheMemoryPainter					F	US
2015_Wood,Jessica_PromisetoMarry_ROM.txt	FIC	English	ROM		2015	Wood	Jessica	PromisetoMarry					F	US
2015_Wood,Lucy_Weathering_CT.txt	FIC	English	NYT		2015	Wood	Lucy	Weathering		Bloomsbury			F	
2015_WulfAndrea_The Invention of Nature.txt	NON	English	MIX		2015	Wulf	Andrea	TheInventionofNature					F	
2015_Wylde,Joanna_SilverBastard_ROM.txt	FIC	English	ROM		2015	Wylde	Joanna	SilverBastard					F	US
2015_Yoon,Nicola_EverythingEverything_YA.txt	FIC	English	YA		2015	Yoon	Nicola	EverythinEverything					F	
2015_Zolendz,Christine_HeresToFalling_ROM.txt	FIC	English	ROM		2015	Zolendz	Christine	HeresToFalling					F	US
2016_Abbott,Megan_YouWillKnowMe_CT.txt	FIC	English	NYT		2016	Abbott	Megan	YouWillKnowMe		Little,Brown,andCo.			F	
2016_Adams,Alice_InvicibleSummer_CT.txt	FIC	English	NYT		2016	Adams	Alice	InvincibleSummer		Little,Brown,andCo.			F	
2016_Alison,Jane_NineIsland_CT.txt	FIC	English	NYT		2016	Alison	Jane	NineIsland		Catapult			F	
2016_Amend,Allison_EnchantedIslands_CT.txt	FIC	English	NYT		2016	Amend	Allison	EnchantedIslands		RandomHouseCa			F	
2016_Anders,CharlieJane_AlltheBirdsintheSky_SF.txt	FIC	English	SF		2016	Anders	CharlieJane	AlltheBirdsintheSky		TorBooks			F	
2016_Armentrout,Jennifer_TheProblemWithForever_YA.txt	FIC	English	YA		2016	Armentrout	Jennifer	TheProblemWithForever					F	
2016_Armstrong,Kelley_CityoftheLost_MY.txt	FIC	English	MY		2016	Armstrong	Kelley	CityoftheLost					F	
2016_Ashby,Madeline_CompanyTown_MY.txt	FIC	English	MY	SF	2016	Ashby	Madeline	CompanyTown		TorBooks			F	
2016_Atwood,Margaret_HagSeedTheTempestRetold_CT.txt	FIC	English	NYT		2016	Atwood	Margaret	Hag-Seed:TheTempestRetold		Hogarth			F	
2016_Awad,Mona_13WaysofLookingataFatGirl_PW.txt	FIC	English	PW		2016	Awad	Mona	13WaysofLookingataFatGirl		Penguin	ScotiabankGillerPrize	Shortlist	F	Canada
2016_Baird,Julia_VictoriaTheQueen_HIST.txt	NON	English	HIST		2016	Baird	Julia	Victoria:TheQueen:AnIntimateBiographyoftheWomanWhoRuledanEmpire		RandomHouse			F	
2016_Baker,Jo_ACountryRoadATree_CT.txt	FIC	English	NYT		2016	Baker	Jo	ACountryRoad,ATree		AlfredAKnopf			F	
2016_Banner,AJ_TheTwilightWife_MY.txt	FIC	English	MY		2016	Banner	AJ	TheTwilightWife					F	
2016_Barone,Tracy_HappyFamily_CT.txt	FIC	English	NYT		2016	Barone	Tracy	HappyFamily		HachetteBookGroup			F	
2016_Barton,Fiona_TheWidow_MY.txt	FIC	English	MY		2016	Barton	Fiona	TheWidow					F	
2016_Beard,Mary_SPQRaHistoryofAncientRome_HIST.txt	NON	English	HIST		2016	Beard	Mary	S.P.Q.R.:AHistoryofAncientRome		Liveright			F	
2016_Bedford,Kelly_ALightintheDark_SF.txt	FIC	English	SF		2016	Bedford	Kellly	ALightintheDark		BedfordPublishing			F	
2016_Bell,Anna_TheBucketListtoMendaBrokenHeart_ROM.txt	FIC	English	ROM		2016	Bell	Anna	TheBucketListtoMendaBrokenHeart		Zaffre			F	
2016_Bennett,Brit_TheMothers_BS.txt	FIC	English	BS	NYT	2016	Bennett	Brit	TheMothers		Riverhead			F	
2016_Berry,Flynn_UnderTheHarrow_CT.txt	FIC	English	NYT		2016	Berry	Flynn	UndertheHarrow		PenguinGroupUSA			F	
2016_Betancourt,Ingrid_TheBlueLine_CT.txt	FIC	English	NYT		2016	Betancourt	Ingrid	TheBlueLine		PenguinBooks			F	
2016_Black,Holly_TheBronzeKey_MG.txt	FIC	English	MID		2016	Black	Holly	TheBronzeKey					F	
2016_Black,Lisa_ThatDarkness_MY.txt	FIC	English	MY		2016	Black	Lisa	ThatDarkness(AGardinerandRennerNovel)					F	
2016_Bouchet,Amanda_APromiseofFire_ROM.txt	FIC	English	ROM		2016	Bouchet	Amanda	APromiseofFire		SourcebooksCasablanca			F	
2016_Bracken,Alexandra_Passenger_CT.txt	FIC	English	NYT		2016	Bracken	Alexandra	Passenger		DisneyHyperion			F	
2016_Breen,Susan_MaggieDovesDetectiveAgency_MY.txt	FIC	English	MY		2016	Breen	Susan	MaggieDove'sDetectiveAgency					F	
2016_Brooks,Kim_TheHouseguest_CT.txt	FIC	English	NYT		2016	Brooks	Kim	TheHouseguest		Counterpoint			F	
2016_Brooks,Rosa_HowEverythingBecameWarandtheMilitaryBecameEverything_HIST.txt	NON	English	HIST		2016	Brooks	Rosa	HowEverythingBecameWarandtheMilitaryBecameEverything:TalesfromthePentagon		Simon&Schuster			F	
2016_Brown,Pierce_MorningStar_SF.txt	FIC	English	SF		2016	Brown	Pierce	MorningStar		DelRey			F	
2016_Brown,Sandra_Sting_BS.txt	FIC	English	BS		2016	Brown	Sandra	Sting		GrandCentralPublishing			F	
2016_BryantQuinnJane_HowToMakeYourMoneyLast.txt	NON	English	MIX		2016	BryantQuinn	Jane	HowToMakeYourMoneyLast					F	
2016_Busquets,Milena_ThisTooShallPass_CT.txt	FIC	English	NYT		2016	Busquets	Milena	ThisTooShallPass		RandomHouseCa			F	
2016_Buxbaum,Julie_TellMeThreeThings_YA.txt	FIC	English	YA		2016	Buxbaum	Julie	TellMeThreeTHings					F	
2016_Cannon,Joanna_TheTroubleWithGoatsAndSheep_CT.txt	FIC	English	NYT		2016	Cannon	Joanna	TheTroubleWithGoatsandSheep		Scribner			F	
2016_Cantor,Rachel_GoodOnPaper_CT.txt	FIC	English	NYT		2016	Cantor	Rachel	GoodonPaper		MelvilleHouse			F	
2016_Cavallaro,Brittany_AStudyinCharlotte_YA.txt	FIC	English	YA		2016	Cavallaro	Brittany	AstudyInCharlotte					F	
2016_Chang,Jade_TheWangsVsTheWorld_CT.txt	FIC	English	NYT		2016	Chang	Jade	TheWangsvs.TheWorld		HoutonMifflinHarcourt			F	
2016_Cirthron,Kia_TheCastleCrossTheMagnetCarter_CT.txt	FIC	English	NYT		2016	Cirthron	Kia	TheCastleCrosstheMagnetCarter		SevenStoriesPress			F	
2016_Clark,MaryHiggins_TheSleepingBeautyKiller_BS.txt	FIC	English	BS		2016	Clark	MaryHiggins	TheSleepingBeautyKiller		Simon&Schuster			F	
2016_Cline,Emma_TheGirls_BS.txt	FIC	English	BS	NYT	2016	Cline	Emma	TheGirls		RandomHouse			F	
2016_Condie,Ally_Summerlost_CT.txt	FIC	English	NYT		2016	Condie	Ally	Summerlost		Dutton			F	
2016_Connor,Leslie_AllRisefortheHonorablePerryTCook_MG.txt	FIC	English	MID		2016	Connor	Leslie	AllRisefortheHonorablePerryTCook					F	
2016_Corbett,Marie_JanuaryAWomanJudgesSeasonofDisilllusion_ME.txt	NON	English	MEM		2016	Corbett	Marie	January:AWomanJudge'sSeasonofDisillusion					F	
2016_Croft,Kathryn_WhileYouWereSleeping_MY.txt	FIC	English	MY		2016	Croft	Kathryn	WhileYouWereSleeping					F	
2016_Danler,Stephanie_Sweetbitter_BS.txt	FIC	English	BS	NYT	2016	Danler	Stephanie	Sweetbitter		Knopf			F	
2016_DavidsonLiz_WhatYourFinancialAdvisorIsntTellingYou.txt	NON	English	MIX		2016	Davidson	Liz	WhatYourFinancialAdvisorIsntTellingYou					F	
2016_Dermansky,Marcy_TheRedCar_CT.txt	FIC	English	NYT		2016	Dermansky	Marcy	TheRedCar		Liveright			F	
2016_DiCamillo,Kate_RaymieNightingale_MG.txt	FIC	English	MID		2016	DiCamillo	Kate	RaymieNightingale					F	
2016_DiSclafani,Anton_TheAfterParty_CT.txt	FIC	English	NYT		2016	DiSclafani	Anton	TheAfterParty		PenguinGroupUSA			F	
2016_Dolamore,Jaclyn_TheSorcerersConcubine_MY.txt	FIC	English	MY		2016	Dolamore	Jaclyn	TheSorcerer'sConcubine					F	
2016_Domet,Sarah_TheGuineveres_CT.txt	FIC	English	NYT		2016	Domet	Sarah	TheGuineveres		FlatironBooks			F	
2016_Donlon,Denise_FearlessasPossible_ME.txt	NON	English	MEM		2016	Donlon	Denise	FearlessasPossible					F	
2016_Donoghue,Emma_TheWonder_PW.txt	FIC	English	PW	NYT	2016	Donoghue	Emma	TheWonder		HarperCollins	ScotiabankGillerPrize	Shortlist	F	CanadaIreland
2016_Dorfman,Andi_ItsNotOkayTurningHeartbreakintoHappilyNeverAfter_ME.txt	NON	English	MEM		2016	Dorfman	Andi	It'sNotOkay:TurningHeartbreakintoHappilyNeverAfter					F	
2016_Doughty,Louise_BlackWater_CT.txt	FIC	English	NYT		2016	Doughty	Louise	BlackWater		Farrar,Straus,andGiroux			F	
2016_Dunmore,Helen_Exposure_CT.txt	FIC	English	NYT		2016	Dunmore	Helen	Exposure		AtlanticMontlyPress			F	
2016_Durano,Liz_EverythingSheEverWanted_ROM.txt	FIC	English	ROM		2016	Durano	Liz	EverythingSheEverWanted		VelvetMadrid			F	
2016_Eager,Lindsay_HouroftheBees_MG.txt	FIC	English	MID		2016	Eager	Lindsay	HouroftheBees					F	
2016_Eliott,Kendra_KnownABoneSecretsNovel_ROM.txt	FIC	English	ROM		2016	Eliott	Kendra	Known(ABoneSecretsNovel)		MontlakeRomance			F	
2016_ElRashisi,Yasmine_ChronicleOfLastSummer_CT.txt	FIC	English	NYT		2016	ElRashisi	Yasmine	ChronicleofaLastSummer		RandomHouseCa			F	
2016_Ephron,Delia_Siracusa_CT.txt	FIC	English	NYT		2016	Ephron	Delia	Siracusa		PenguinGroupUSA			F	
2016_Erdrich,Louise_LaRose_CT.txt	FIC	English	NYT		2016	Erdrich	Louise	LaRose		HarperCollins			F	
2016_Evanovich,Janet_TurboTwentyThree_BS.txt	FIC	English	BS	MY	2016	Evanovich	Janet	TurboTwentyThree		Bantam			F	
2016_Fagan,Jenni_TheSunlightPilgrims_CT.txt	FIC	English	NYT		2016	Fagan	Jenni	TheSunlightPilgrims		Hogarth			F	
2016_Fielding,Helen_BridgeJonessBabyTheDiaries_CT.txt	FIC	English	NYT		2016	Fielding	Helen	BridgetJones'sBaby:TheDiaries		AlfredAKnopf			F	
2016_Finn,Melanie_TheGloaming_CT.txt	FIC	English	NYT		2016	Finn	Melanie	TheGloaming		TwoDollarRadio			F	
2016_Fisher,Carrie_ThePrincessDiarist_ME.txt	NON	English	MEM		2016	Fisher	Carrie	ThePrincessDiarist					F	
2016_Flagg,Fannie_TheWholeTownsTalking_BS.txt	FIC	English	BS		2016	Flagg	Fannie	TheWholeTown'sTalking		RandomHouse			F	
2016_Fluke,Joanne_ChristmasCaramelMurder_BS.txt	FIC	English	BS		2016	Fluke	Joanne	ChristmasCaramelMurder		Kensington			F	
2016_French,Tana_TheTrespasser_BS.txt	FIC	English	BS		2016	French	Tana	TheTrespasser:ANovel		Viking			F	
2016_Geni,Abby_TheLightkeepers_CT.txt	FIC	English	NYT		2016	Geni	Abby	TheLightkeepers		Counterpoint			F	
2016_Gentry,Amy_GoodAsGone_CT.txt	FIC	English	NYT		2016	Gentry	Amy	GoodasGone		HoutonMifflinHarcourt			F	
2016_Gephart,Donna_LilyandDunkin_MG.txt	FIC	English	MID		2016	Gephart	Donna	LilyandDunkin					F	
2016_Golden,Alison_Stolen_MY.txt	FIC	English	MY		2016	Golden	Alison	Stolen					F	
2016_Grace,Celina_MurderatMerishamLodge_MY.txt	FIC	English	MY		2016	Grace	Celina	MurderatMerishamLodge					F	
2016_Grace,LauraJane_Tranny_ME.txt	NON	English	MEM		2016	Grace	LauraJane	Tranny					F	
2016_Gray,Charlotte_ThePromiseofCanada_HIST.txt	NON	English	HIST		2016	Gray	Charlotte	ThePromiseofCanada:150Years--PeopleandIdeasthatHaveShapedOurCountry		Simon&Schuster			F	
2016_Grushin,Olga_FortyRooms_CT.txt	FIC	English	NYT		2016	Grushin	Olga	FortyRooms		PenguinGroupUSA			F	
2016_Haigh,Jennifer_HeatAndLight_CT.txt	FIC	English	NYT		2016	Haigh	Jennifer	HeatandLight		Ecco			F	
2016_Hamilton,LaurellK_CrimsonDeath_BS.txt	FIC	English	BS		2016	Hamilton	LaurellK.	CrimsonDeath		Berkley			F	
2016_Hansen,Dorte_ThisHouseIsMine_CT.txt	FIC	English	NYT		2016	Hansen	Dorte	ThisHouseisMine		St.Martin'sPress			F	
2016_Hemmings,KauiHart_HowToPartyWithAnInfant_CT.txt	FIC	English	NYT		2016	Hemmings	KauiHart	HowtoPartywithanInfant		Simon&Schuster			F	
2016_Hilderbrand,Elin_WinterStorms_BS.txt	FIC	English	BS		2016	Hilderbrand	Elin	WinterStorms		Little,BrownandCompany			F	
2016_Hoffman,Alice_Faithful_CT.txt	FIC	English	NYT		2016	Hoffman	Alice	Faithful		Simon&Schuster			F	
2016_Hoover,Colleen_ItEndsWithUs_ROM.txt	FIC	English	ROM		2016	Hoover	Colleen	ItEndsWithUs		AtriaBooks			F	
2016_Hope,Anna_TheBallroom_CT.txt	FIC	English	NYT		2016	Hope	Anna	TheBallroom		RandomHouse			F	
2016_Hunt,Samantha_MrSpitfoot_CT.txt	FIC	English	NYT		2016	Hunt	Samantha	Mr.Splitfoot		HoutonMifflinHarcourt			F	
2016_Hunter,Erin_TheApprenticesQuest_MG.txt	FIC	English	MID		2016	Hunter	Erin	TheApprenticesQuest					F	
2016_Huntley,Swan_WeCouldBeBeautiful_CT.txt	FIC	English	NYT		2016	Huntley	Swan	WeCouldBeBeautiful		Doubleday			F	
2016_Irani,Anosh_TheParcel_PW.txt	FIC	English	PW		2016	Irani	Anosh	TheParcel		KnopfCanada	GovernerGeneral's	Shortlist	F	India/Canada
2016_Iromuanya,Julie_MrandMrsDoctor_PW.txt	FIC	English	PW		2016	Iromuanya	Julie	MrandMrsDoctor		CoffeeHousePress	PEN/FaulknerAwardforFiction	Shortlist	F	US
2016_Isenberg,Nancy_WhiteTrash_HIST.txt	NON	English	HIST		2016	Isenberg	Nancy	WhiteTrash:The400-YearUntoldHistoryofClassinAmerica		Viking			F	
2016_Ivey,Eowyn_ToTheBrightEdgeOfTheWorld_CT.txt	FIC	English	NYT		2016	Ivey	Eowyn	TotheBrightEdgeoftheWorld		Little,Brown,andCo.			F	
2016_Jahren,Hope_LabGirl_ME.txt	NON	English	MEM		2016	Jahren	Hope	LabGirl					F	
2016_Jemisin,NK_TheObeliskGate_SF.txt	FIC	English	SF		2016	Jemisin	N.K.	TheObeliskGate		Orbit			F	
2016_Jensen,Louise_TheGift_MY.txt	FIC	English	MY		2016	Jensen	Louise	TheGIft					F	
2016_Jiles,Paulette_NewsoftheWorld_PW.txt	FIC	English	PW	NYT	2016	Jiles	Paulette	NewsoftheWorld		WilliamMorrow	NationalBookAwards	Shortlist	F	US
2016_Johnson,JuliaClaiborne_BeFrankWithMe_CT.txt	FIC	English	NYT		2016	Johnson	JuliaClaiborne	BeFrankWithMe		HarperCollins			F	
2016_Joinson,Suzanne_ThePhotographersWife_CT.txt	FIC	English	NYT		2016	Joinson	Suzanne	ThePhotographer'sWife		Bloomsbury			F	
2016_Kapur,Ratika_ThePrivateLifeOfMrsSharma_CT.txt	FIC	English	NYT		2016	Kapur	Ratika	ThePrivateLifeofMrs.Sharma		Bloomsbury			F	
2016_Kelly,Megyn_SettleforMore_ME.txt	NON	English	MEM		2016	Kelly	Megyn	SettleforMore					F	
2016_Kennedy,AL_SeriousSweet_CT.txt	FIC	English	NYT		2016	Kennedy	AL	SeriousSweet		LittleA.			F	
2016_Kingsbury,Karen_ABaxterFamilyChristmas_BS.txt	FIC	English	BS		2016	Kingsbury	Karen	ABaxterFamilyChristmas		Howard			F	
2016_Klebold,Sue_AMothersReckoningLivingintheAftermathofTragedy_ME.txt	NON	English	MEM		2016	Klebold	Sue	AMother'sReckoning:LivingintheAftermathofTragedy					F	
2016_Konar,Affinity_Mischling_CT.txt	FIC	English	NYT		2016	Konar	Affinity	Mischling		Little,Brown,andCo.			F	
2016_Krusoe,Jim_TheSleepGarden_CT.txt	FIC	English	NYT		2016	Krusoe	Jim	TheSleepGarden		TinHouseBooks			F	
2016_Kutsukake,Lynne_TheTranslationOfLove_CT.txt	FIC	English	NYT		2016	Kutsukake	Lynne	TheTranslationofLove		KnopfCA			F	
2016_Lapena,Shari_TheCoupleNextDoor_MY.txt	FIC	English	MY		2016	Lapena	Shari	TheCoupleNextDoor					F	
2016_LarsenSonja_RedStarTattoo.txt	NON	English	MIX		2016	Larsen	Sonja	RedStarTattoo					F	
2016_Lauren,Christina_Beautiful_ROM.txt	FIC	English	ROM		2016	Lauren	Christina	Beautiful		Simon&Schuster			F	
2016_Lawhon,Ariel_FlightOfDreams_CT.txt	FIC	English	NYT		2016	Lawhon	Ariel	FlightofDreams		RandomHouseCa			F	
2016_Leavitt,Caroline_CruelBeautifulWorld_CT.txt	FIC	English	NYT		2016	Leavitt	Caroline	CruelBeautifulWorld		Algonquin			F	
2016_Lee,Janice_TheExpatriates_CT.txt	FIC	English	NYT		2016	Lee	Janice	TheExpatriates		Viking			F	
2016_Lee,Krys_HowIBecameANorthKorean_CT.txt	FIC	English	NYT		2016	Lee	Krys	HowIBecameaNorthKorean		Viking			F	
2016_LeePowell,Kerry_WillemdeKooningsPaintbrush_PW.txt	FIC	English	PW		2016	LeePowell	Kerry	WillemdeKooning'sPaintbrush		HarperAvenue	GovernerGeneral's	Shortlist	F	Canada
2016_Leroux,Catherine_ThePartyWall_PW.txt	FIC	English	PW		2016	Leroux	Catherine	ThePartyWall	French	Biblioasis	ScotiabankGillerPrize	Shortlist	F	Canada
2016_LeVeque,Kathryn_LordofWinter_ROM.txt	FIC	English	ROM		2016	LeVeque	Kathryn	LordofWinter		DragonbladePublishing			F	
2016_Levy,Deborah_HotMilk_PW.txt	FIC	English	PW	NYT	2016	Levy	Deborah	HotMilk		HamishHamilton	ManBooker	Shortlist	F	UK
2016_Lippman,Laura_WildeLakeANovel_CT.txt	FIC	English	NYT		2016	Lippman	Laura	WildeLake:ANovel		HarperCollins			F	
2016_Livesey,Margot_Mercury_CT.txt	FIC	English	NYT		2016	Livesey	Margot	Mercury		HarperCollins			F	
2016_Lord,Emery_WhenWeCollided_YA.txt	FIC	English	YA		2016	Lord	Emery	WhenWeCollided					F	
2016_Mackintosh,Clare_ILetYouGo_MY.txt	FIC	English	MY		2016	Mackintosh	Clare	ILetYouGo					F	
2016_Mackintosh,Clare_ISeeYou_MY.txt	FIC	English	MY		2016	Mackintosh	Clare	ISeeYou					F	
2016_MacLaine,Shirley_AbovetheLineMyWildOatsAdventure_ME.txt	NON	English	MEM		2016	MacLean	Shirley	AbovetheLineMyWildOatsAdventure					F	
2016_Macmillan,Gilly_ThePerfectGirl_MY.txt	FIC	English	MY		2016	Macmillan	Gilly	ThePerfectGirl					F	
2016_Mafi,Tahereh_Furthermore_MG.txt	FIC	English	MID		2016	Mafi	Tahereh	Furthermore					F	
2016_Mahajan,Karan_TheAssociationofSmallBombs_PW.txt	FIC	English	PW	NYT	2016	Mahajan	Karan	TheAssociationofSmallBombs		VikingPress	NationalBookAwards	Shortlist	F	US
2016_Mallery,Susan_TheFriendsWeKeep_ROM.txt	FIC	English	ROM		2016	Mallery	Susan	TheFriendsWeKeep		MIRA/Harlequin			F	
2016_Marsons,Angela_BloodLines_MY.txt	FIC	English	MY		2016	Marsons	Angela	BloodLines					F	
2016_Mass,Sharon_TheSugarPlantersDaughter_ROM.txt	FIC	English	ROM		2016	Maas	Sharon	TheSugarPlanter'sDaughter		Bookouture			F	
2016_Mbue,Imbolo_BeholdTheDreamers_CT.txt	FIC	English	NYT		2016	Mbue	Imbolo	BeholdtheDreamers		RandomHouse			F	
2016_McBride,Eimear_TheLesserBohemians_CT.txt	FIC	English	NYT		2016	McBride	Eimear	TheLesserBohemians		Hogarth			F	
2016_McElwain,Julie_AMurderinTime_SF.txt	FIC	English	SF		2016	McElwain	Julie	AMurderinTime		PegasusBooks			F	
2016_McGarry,Katie_WalkTheEdge_YA.txt	FIC	English	YA		2016	McGarry	Katie	WalkTheEdge					F	
2016_McGee,Katharine_TheThousandthFloor_SF.txt	FIC	English	SF	ROM	2016	McGee	Katharine	TheThousandthFloor		HarperCollins			F	
2016_McGinnis,Mindy_TheFemaleoftheSpecies_YA.txt	FIC	English	YA		2016	McGinnis	Mindy	TheFemaleOfTheSpecies					F	
2016_McGoldrick,May_TamingtheHighlander_ROM.txt	FIC	English	ROM		2016	McGoldrick	May	TamingtheHighlander		MacmillanCA			F	
2016_McMillan,Terry_IAlmostForgotAboutYou_CT.txt	FIC	English	NYT		2016	McMillan	Terry	IAlmostForgotAboutYou		RandomHouseCa			F	
2016_Meadows,Rae_IWillSendRain_CT.txt	FIC	English	NYT		2016	Meadows	Rae	IWillSendRain		Holt			F	
2016_Melton,GlennonDoyle_LoveWarriorAMemoir_ME.txt	NON	English	MEM		2016	Melton	GlennonDoyle	LoveWarrior:AMemoir					F	
2016_Mendelsohn,Jane_BurningDownTheHouse_CT.txt	FIC	English	NYT		2016	Mendelsohn	Jane	BurningDowntheHouse		RandomHouseCa			F	
2016_Meyer,Stephanie_TheChemist_BS.txt	FIC	English	BS		2016	Meyer	Stephanie	TheChemist					F	
2016_Millet,Lydia_SweetLambOfHeaven_CT.txt	FIC	English	NYT		2016	Millet	Lydia	SweetLambofHeaven		WWNorton			F	
2016_Miranda,Megan_AllTheMissingGirls_MY.txt	FIC	English	MY	NYT	2016	Miranda	Megan	AllTheMissingGirls					F	
2016_Moore,Liz_TheUnseenWorld_CT.txt	FIC	English	NYT		2016	Moore	Liz	TheUnseenWorld		WWNorton			F	
2016_Moriarty,Liane_TrulyMadlyGuilty_BS.txt	FIC	English	BS		2016	Moriarty	Liane	TrulyMadlyGuilty		Flatiron			F	
2016_Morris,Bonnie_TheDisappearingL_HIST.txt	NON	English	HIST		2016	Morris	Bonnie	TheDisappearingL:ErasureofLesbianSpacesandCulture		StateUniversityofNewYorkPress			F	
2016_Moshfegh,Ottessa_Eileen_PW.txt	FIC	English	PW		2016	Moshfegh	Ottessa	Eileen		Penguin	ManBooker	Shortlist	F	US
2016_Moyes,Jojo_ParisForOneandOtherStories_BS.txt	FIC	English	BS		2016	Moyes	Jojo	ParisForOneandOtherStories		PamelaDorman/Viking			F	
2016_Muller,Herta_TheFoxWasEverTheHunter_CT.txt	FIC	English	NYT		2016	Muller	Herta	TheFoxWasEvertheHunter		MacmillanCA			F	
